player,player_id,season,posteam,full_player_name,position
C.Brown,32013030-2d30-3033-3131-3138aae58913,2015,CAR,Corey Brown,WR
C.Brown,32013030-2d30-3033-3131-3138aae58913,2016,CAR,Corey Brown,WR
C.Carson,32013030-2d30-3033-3335-3934a43342ea,2017,SEA,Chris Carson,RB
C.Carson,32013030-2d30-3033-3335-3934a43342ea,2018,SEA,Chris Carson,RB
C.Carson,32013030-2d30-3033-3335-3934a43342ea,2019,SEA,Chris Carson,RB
C.Carter,32013030-2d30-3033-3333-333881b911aa,2017,CIN,Cethan Carter,TE
C.Carter,32013030-2d30-3033-3333-333881b911aa,2019,CIN,Cethan Carter,TE
C.Chekwa,32013030-2d30-3032-3830-3531fec6e36f,2013,LV,Chimdi Chekwa,DB
C.Clay,32013030-2d30-3032-3831-313217c3fa36,2011,MIA,Charles Clay,TE
C.Clay,32013030-2d30-3032-3831-313217c3fa36,2012,MIA,Charles Clay,TE
C.Clay,32013030-2d30-3032-3831-313217c3fa36,2013,MIA,Charles Clay,TE
C.Clay,32013030-2d30-3032-3831-313217c3fa36,2014,MIA,Charles Clay,TE
C.Clay,32013030-2d30-3032-3831-313217c3fa36,2015,BUF,Charles Clay,TE
C.Clay,32013030-2d30-3032-3831-313217c3fa36,2016,BUF,Charles Clay,TE
C.Clay,32013030-2d30-3032-3831-313217c3fa36,2017,BUF,Charles Clay,TE
C.Clay,32013030-2d30-3032-3831-313217c3fa36,2018,BUF,Charles Clay,TE
C.Clay,32013030-2d30-3032-3831-313217c3fa36,2019,ARI,Charles Clay,TE
C.Clement,32013030-2d30-3033-3337-323549d471ee,2017,PHI,Corey Clement,RB
C.Clement,32013030-2d30-3033-3337-323549d471ee,2018,PHI,Corey Clement,RB
C.Cloherty,32013030-2d30-3032-3636-36394b07eda8,2011,JAX,Colin Cloherty,TE
C.Cochart,32013030-2d30-3032-3835-3530518b00ce,2011,CIN,Colin Cochart,TE
C.Coffman,32013030-2d30-3032-3730-3639b4c1f128,2012,ATL,Chase Coffman,TE
C.Coffman,32013030-2d30-3032-3730-3639b4c1f128,2013,ATL,Chase Coffman,TE
C.Coffman,32013030-2d30-3032-3730-3639b4c1f128,2014,TEN,Chase Coffman,TE
C.Coffman,32013030-2d30-3032-3730-3639b4c1f128,2015,SEA,Chase Coffman,TE
C.Coffman,32013030-2d30-3032-3730-3639b4c1f128,2015,TEN,Chase Coffman,TE
C.Coleman,32013030-2d30-3033-3239-36368fbdb8c3,2016,CLE,Corey Coleman,WR
C.Coleman,32013030-2d30-3033-3239-36368fbdb8c3,2017,CLE,Corey Coleman,WR
C.Coleman,32013030-2d30-3033-3239-36368fbdb8c3,2018,NYG,Corey Coleman,WR
C.Conley,32013030-2d30-3033-3231-32382075b9f9,2015,KC,Chris Conley,WR
C.Conley,32013030-2d30-3033-3231-32382075b9f9,2016,KC,Chris Conley,WR
C.Conley,32013030-2d30-3033-3231-32382075b9f9,2017,KC,Chris Conley,WR
C.Conley,32013030-2d30-3033-3231-32382075b9f9,2018,KC,Chris Conley,WR
C.Conley,32013030-2d30-3033-3231-32382075b9f9,2019,JAX,Chris Conley,WR
C.Cooley,32013030-2d30-3032-3237-333882af5548,2011,WAS,Chris Cooley,TE
C.Cooley,32013030-2d30-3032-3237-333882af5548,2012,WAS,Chris Cooley,TE
C.Core,32013030-2d30-3033-3237-39353a9971d1,2016,CIN,Cody Core,WR
C.Core,32013030-2d30-3033-3237-39353a9971d1,2017,CIN,Cody Core,WR
C.Core,32013030-2d30-3033-3237-39353a9971d1,2018,CIN,Cody Core,WR
C.Core,32013030-2d30-3033-3237-39353a9971d1,2019,NYG,Cody Core,WR
C.Daniel,32013030-2d30-3032-3635-3434e5fd94ff,2018,CHI,Chase Daniel,QB
C.Davis,32013030-2d30-3032-3937-36348a112b3e,2015,LA,Cody Davis,DB
C.Davis,32013030-2d30-3032-3937-36348a112b3e,2019,JAX,Cody Davis,DB
C.Davis,32013030-2d30-3033-3338-3731ec0301e3,2017,TEN,Corey Davis,WR
C.Davis,32013030-2d30-3033-3338-3731ec0301e3,2018,TEN,Corey Davis,WR
C.Davis,32013030-2d30-3033-3338-3731ec0301e3,2019,TEN,Corey Davis,WR
C.Edmonds,32013030-2d30-3033-3436-38318de68526,2018,ARI,Chase Edmonds,RB
C.Edmonds,32013030-2d30-3033-3436-38318de68526,2019,ARI,Chase Edmonds,RB
C.Erving,32013030-2d30-3033-3231-34355764a3af,2017,KC,Cameron Erving,OL
C.Fiedorowicz,32013030-2d30-3033-3133-3032b2430085,2014,HOU,CJ Fiedorowicz,TE
C.Fiedorowicz,32013030-2d30-3033-3133-3032b2430085,2015,HOU,CJ Fiedorowicz,TE
C.Fiedorowicz,32013030-2d30-3033-3133-3032b2430085,2016,HOU,CJ Fiedorowicz,TE
C.Fiedorowicz,32013030-2d30-3033-3133-3032b2430085,2017,HOU,CJ Fiedorowicz,TE
C.Fleener,32013030-2d30-3032-3936-393765f96849,2012,IND,Coby Fleener,TE
C.Fleener,32013030-2d30-3032-3936-393765f96849,2013,IND,Coby Fleener,TE
C.Fleener,32013030-2d30-3032-3936-393765f96849,2014,IND,Coby Fleener,TE
C.Fleener,32013030-2d30-3032-3936-393765f96849,2015,IND,Coby Fleener,TE
C.Fleener,32013030-2d30-3032-3936-393765f96849,2016,NO,Coby Fleener,TE
C.Fleener,32013030-2d30-3032-3936-393765f96849,2017,NO,Coby Fleener,TE
C.Ford,32013030-2d30-3032-3934-333259871d47,2013,MIN,Chase Ford,TE
C.Ford,32013030-2d30-3032-3934-333259871d47,2014,MIN,Chase Ford,TE
C.Franklin,32013030-2d30-3032-3832-3935e9ce15cb,2011,TB,Collin Franklin,TE
C.Fuller,32013030-2d30-3033-3030-39354d0cc66f,2014,DET,Corey Fuller,WR
C.Fuller,32013030-2d30-3033-3030-39354d0cc66f,2015,DET,Corey Fuller,WR
C.Gillmore,32013030-2d30-3033-3039-3932d3624ef5,2014,BAL,Crockett Gillmore,TE
C.Gillmore,32013030-2d30-3033-3039-3932d3624ef5,2015,BAL,Crockett Gillmore,TE
C.Gillmore,32013030-2d30-3033-3039-3932d3624ef5,2016,BAL,Crockett Gillmore,TE
C.Givens,32013030-2d30-3032-3936-3134bc1c7667,2012,LA,Chris Givens,WR
C.Givens,32013030-2d30-3032-3936-3134bc1c7667,2013,LA,Chris Givens,WR
C.Givens,32013030-2d30-3032-3936-3134bc1c7667,2014,LA,Chris Givens,WR
C.Givens,32013030-2d30-3032-3936-3134bc1c7667,2015,BAL,Chris Givens,WR
C.Givens,32013030-2d30-3032-3936-3134bc1c7667,2015,LA,Chris Givens,WR
C.Godwin,32013030-2d30-3033-3339-32316fa8157a,2017,TB,Chris Godwin,WR
C.Godwin,32013030-2d30-3033-3339-32316fa8157a,2018,TB,Chris Godwin,WR
C.Godwin,32013030-2d30-3033-3339-32316fa8157a,2019,TB,Chris Godwin,WR
C.Gragg,32013030-2d30-3033-3030-343970bdbf17,2013,BUF,Chris Gragg,TE
C.Gragg,32013030-2d30-3033-3030-343970bdbf17,2014,BUF,Chris Gragg,TE
C.Gragg,32013030-2d30-3033-3030-343970bdbf17,2015,BUF,Chris Gragg,TE
C.Grant,32013030-2d30-3033-3137-333171ee09e8,2015,JAX,Corey Grant,RB
C.Grant,32013030-2d30-3033-3137-333171ee09e8,2016,JAX,Corey Grant,RB
C.Grant,32013030-2d30-3033-3137-333171ee09e8,2017,JAX,Corey Grant,RB
C.Grant,32013030-2d30-3033-3137-333171ee09e8,2018,JAX,Corey Grant,RB
C.Gray,32013030-2d30-3032-3932-393861f8357e,2012,KC,Cyrus Gray,RB
C.Gray,32013030-2d30-3032-3932-393861f8357e,2013,KC,Cyrus Gray,RB
C.Grayson,32013030-2d30-3033-3332-31358b6f6e7f,2019,TB,Cyril Grayson,WR
C.Gronkowski,32013030-2d30-3032-3734-31397513d0cb,2012,DEN,Chris Gronkowski,TE
C.Hall,32013030-2d30-3032-3731-3838273ecad0,2011,PHI,Chad Hall,WR
C.Hall,32013030-2d30-3032-3731-3838273ecad0,2013,KC,Chad Hall,WR
C.Ham,32013030-2d30-3033-3239-3138e13158b6,2017,MIN,CJ Ham,RB
C.Ham,32013030-2d30-3033-3239-3138e13158b6,2018,MIN,CJ Ham,FB
C.Ham,32013030-2d30-3033-3239-3138e13158b6,2019,MIN,CJ Ham,FB
C.Hamilton,32013030-2d30-3033-3032-393049cd7893,2016,PIT,Cobi Hamilton,WR
C.Hamilton,32013030-2d30-3033-3032-393049cd7893,2017,HOU,Cobi Hamilton,WR
C.Hamlett,32013030-2d30-3033-3137-3332f2cf2fcb,2016,CLE,Connor Hamlett,TE
C.Hansen,32013030-2d30-3033-3338-3430c58cf0bf,2017,NYJ,Chad Hansen,WR
C.Harbor,32013030-2d30-3032-3737-3235ac4cadeb,2011,PHI,Clay Harbor,TE
C.Harbor,32013030-2d30-3032-3737-3235ac4cadeb,2012,PHI,Clay Harbor,TE
C.Harbor,32013030-2d30-3032-3737-3235ac4cadeb,2013,JAX,Clay Harbor,TE
C.Harbor,32013030-2d30-3032-3737-3235ac4cadeb,2014,JAX,Clay Harbor,TE
C.Harbor,32013030-2d30-3032-3737-3235ac4cadeb,2015,JAX,Clay Harbor,TE
C.Harbor,32013030-2d30-3032-3737-3235ac4cadeb,2016,DET,Clay Harbor,TE
C.Harkey,32013030-2d30-3032-3839-35388d646f91,2012,LA,Cory Harkey,TE
C.Harkey,32013030-2d30-3032-3839-35388d646f91,2013,LA,Cory Harkey,TE
C.Harkey,32013030-2d30-3032-3839-35388d646f91,2014,LA,Cory Harkey,TE
C.Harkey,32013030-2d30-3032-3839-35388d646f91,2015,LA,Cory Harkey,TE
C.Harper,32013030-2d30-3033-3138-3534d52c21da,2015,NE,Chris Harper,WR
C.Harper,32013030-2d30-3033-3138-3534d52c21da,2016,SF,Chris Harper,WR
C.Helfet,32013030-2d30-3032-3935-33344940b440,2014,SEA,Cooper Helfet,TE
C.Helfet,32013030-2d30-3032-3935-33344940b440,2015,SEA,Cooper Helfet,TE
C.Henne,32013030-2d30-3032-3631-3937880c57ee,2012,JAX,Chad Henne,QB
C.Herndon,32013030-2d30-3033-3437-3636b50d54ca,2018,NYJ,Chris Herndon,TE
C.Herndon,32013030-2d30-3033-3437-3636b50d54ca,2019,NYJ,Chris Herndon,TE
C.Hikutini,32013030-2d30-3033-3333-3135f77d6482,2017,SF,Cole Hikutini,TE
C.Hogan,32013030-2d30-3032-3832-3337571d9f50,2013,BUF,Chris Hogan,WR
C.Hogan,32013030-2d30-3032-3832-3337571d9f50,2014,BUF,Chris Hogan,WR
C.Hogan,32013030-2d30-3032-3832-3337571d9f50,2015,BUF,Chris Hogan,WR
C.Hogan,32013030-2d30-3032-3832-3337571d9f50,2016,NE,Chris Hogan,WR
C.Hogan,32013030-2d30-3032-3832-3337571d9f50,2017,NE,Chris Hogan,WR
C.Hogan,32013030-2d30-3032-3832-3337571d9f50,2018,NE,Chris Hogan,WR
C.Hogan,32013030-2d30-3032-3832-3337571d9f50,2019,CAR,Chris Hogan,WR
C.Hollister,32013030-2d30-3033-3333-38369474ddd3,2019,TEN,Cody Hollister,WR
C.Hyde,32013030-2d30-3033-3130-3435b2554fb3,2014,SF,Carlos Hyde,RB
C.Hyde,32013030-2d30-3033-3130-3435b2554fb3,2015,SF,Carlos Hyde,RB
C.Hyde,32013030-2d30-3033-3130-3435b2554fb3,2016,SF,Carlos Hyde,RB
C.Hyde,32013030-2d30-3033-3130-3435b2554fb3,2017,SF,Carlos Hyde,RB
C.Hyde,32013030-2d30-3033-3130-3435b2554fb3,2018,CLE,Carlos Hyde,RB
C.Hyde,32013030-2d30-3033-3130-3435b2554fb3,2018,JAX,Carlos Hyde,RB
C.Hyde,32013030-2d30-3033-3130-3435b2554fb3,2019,HOU,Carlos Hyde,RB
C.Ivory,32013030-2d30-3032-3735-33312117c671,2011,NO,Chris Ivory,RB
C.Ivory,32013030-2d30-3032-3735-33312117c671,2012,NO,Chris Ivory,RB
C.Ivory,32013030-2d30-3032-3735-33312117c671,2013,NYJ,Chris Ivory,RB
C.Ivory,32013030-2d30-3032-3735-33312117c671,2014,NYJ,Chris Ivory,RB
C.Ivory,32013030-2d30-3032-3735-33312117c671,2015,NYJ,Chris Ivory,RB
C.Ivory,32013030-2d30-3032-3735-33312117c671,2016,JAX,Chris Ivory,RB
C.Ivory,32013030-2d30-3032-3735-33312117c671,2017,JAX,Chris Ivory,RB
C.Ivory,32013030-2d30-3032-3735-33312117c671,2018,BUF,Chris Ivory,RB
C.Johnson,32013030-2d30-3032-3533-38393e6651e0,2011,DET,Calvin Johnson,WR
C.Johnson,32013030-2d30-3032-3533-38393e6651e0,2012,DET,Calvin Johnson,WR
C.Johnson,32013030-2d30-3032-3533-38393e6651e0,2013,DET,Calvin Johnson,WR
C.Johnson,32013030-2d30-3032-3533-38393e6651e0,2014,DET,Calvin Johnson,WR
C.Johnson,32013030-2d30-3032-3533-38393e6651e0,2015,DET,Calvin Johnson,WR
C.Johnson,32013030-2d30-3032-3631-36341e03d9e9,2011,TEN,Chris Johnson,RB
C.Johnson,32013030-2d30-3032-3631-36341e03d9e9,2012,TEN,Chris Johnson,RB
C.Johnson,32013030-2d30-3032-3631-36341e03d9e9,2013,TEN,Chris Johnson,RB
C.Johnson,32013030-2d30-3032-3631-36341e03d9e9,2014,NYJ,Chris Johnson,RB
C.Johnson,32013030-2d30-3032-3631-36341e03d9e9,2015,ARI,Chris Johnson,RB
C.Johnson,32013030-2d30-3032-3631-36341e03d9e9,2016,ARI,Chris Johnson,RB
C.Johnson,32013030-2d30-3032-3631-36341e03d9e9,2017,ARI,Chris Johnson,RB
C.Johnson,32013030-2d30-3033-3031-3133cb1a7faf,2014,MIN,Charles D,WR
C.Johnson,32013030-2d30-3033-3031-3133cb1a7faf,2015,MIN,Charles D,WR
C.Johnson,32013030-2d30-3033-3031-3133cb1a7faf,2016,MIN,Charles D,WR
C.Jones,32013030-2d30-3033-3535-35336fc0ef56,2019,JAX,Charles Jones,TE
C.Kirk,32013030-2d30-3033-3437-3735f6be6cbe,2018,ARI,Christian Kirk,WR
C.Kirk,32013030-2d30-3033-3437-3735f6be6cbe,2019,ARI,Christian Kirk,WR
C.Kupp,32013030-2d30-3033-3339-3038a825a9da,2017,LA,Cooper Kupp,WR
C.Kupp,32013030-2d30-3033-3339-3038a825a9da,2018,LA,Cooper Kupp,WR
C.Kupp,32013030-2d30-3033-3339-3038a825a9da,2019,LA,Cooper Kupp,WR
C.Lacy,32013030-2d30-3033-3435-39338ee72f30,2018,DET,Chris Lacy,WR
C.Lacy,32013030-2d30-3033-3435-39338ee72f30,2019,DET,Chris Lacy,WR
C.Latimer,32013030-2d30-3033-3133-343474b3fe30,2014,DEN,Cody Latimer,WR
C.Latimer,32013030-2d30-3033-3133-343474b3fe30,2015,DEN,Cody Latimer,WR
C.Latimer,32013030-2d30-3033-3133-343474b3fe30,2016,DEN,Cody Latimer,WR
C.Latimer,32013030-2d30-3033-3133-343474b3fe30,2017,DEN,Cody Latimer,WR
C.Latimer,32013030-2d30-3033-3133-343474b3fe30,2018,NYG,Cody Latimer,WR
C.Latimer,32013030-2d30-3033-3133-343474b3fe30,2019,NYG,Cody Latimer,WR
C.Manhertz,32013030-2d30-3033-3134-3834c746ce64,2016,CAR,Chris Manhertz,TE
C.Manhertz,32013030-2d30-3033-3134-3834c746ce64,2017,CAR,Chris Manhertz,TE
C.Manhertz,32013030-2d30-3033-3134-3834c746ce64,2018,CAR,Chris Manhertz,TE
C.Manhertz,32013030-2d30-3033-3134-3834c746ce64,2019,CAR,Chris Manhertz,TE
C.Martin,32013030-2d30-3032-3637-3533cd3523ef,2012,SEA,Charly Martin,WR
C.Matthews,32013030-2d30-3032-3837-303249298529,2015,BAL,Chris Matthews,WR
C.Matthews,32013030-2d30-3032-3837-303249298529,2015,SEA,Chris Matthews,WR
C.Matthews,32013030-2d30-3032-3837-303249298529,2017,BAL,Chris Matthews,WR
C.McCaffrey,32013030-2d30-3033-3332-3830ec2c3be7,2017,CAR,Christian McCaffrey,RB
C.McCaffrey,32013030-2d30-3033-3332-3830ec2c3be7,2018,CAR,Christian McCaffrey,RB
C.McCaffrey,32013030-2d30-3033-3332-3830ec2c3be7,2019,CAR,Christian McCaffrey,RB
C.McCoy,32013030-2d30-3032-3736-38385988c69a,2011,CLE,Colt McCoy,QB
C.McElroy,32013030-2d30-3033-3437-3335757ad38d,2019,TB,Codey McElroy,WR
C.McIntyre,32013030-2d30-3032-3038-3034b888cbcd,2011,BUF,Corey McIntyre,FB
C.McIntyre,32013030-2d30-3032-3038-3034b888cbcd,2012,BUF,Corey McIntyre,FB
C.Meredith,32013030-2d30-3033-3139-3132bd9b1a13,2015,CHI,Cameron Meredith,WR
C.Meredith,32013030-2d30-3033-3139-3132bd9b1a13,2016,CHI,Cameron Meredith,WR
C.Meredith,32013030-2d30-3033-3139-3132bd9b1a13,2018,NO,Cameron Meredith,WR
C.Michael,32013030-2d30-3033-3034-3332b7fb48ab,2014,SEA,Christine Michael,RB
C.Michael,32013030-2d30-3033-3034-3332b7fb48ab,2015,DAL,Christine Michael,RB
C.Michael,32013030-2d30-3033-3034-3332b7fb48ab,2015,SEA,Christine Michael,RB
C.Michael,32013030-2d30-3033-3034-3332b7fb48ab,2016,GB,Christine Michael,RB
C.Michael,32013030-2d30-3033-3034-3332b7fb48ab,2016,SEA,Christine Michael,RB
C.Mitchell,32013030-2d30-3032-3737-37363ada7dad,2011,CLE,Carlton Mitchell,WR
C.Mooney,32013030-2d30-3032-3838-3736b00d046c,2013,TEN,Collin Mooney,RB
C.Moore,32013030-2d30-3033-3233-3938c91156c5,2016,BAL,Chris Moore,WR
C.Moore,32013030-2d30-3033-3233-3938c91156c5,2017,BAL,Chris Moore,WR
C.Moore,32013030-2d30-3033-3233-3938c91156c5,2018,BAL,Chris Moore,WR
C.Moore,32013030-2d30-3033-3233-3938c91156c5,2019,BAL,Chris Moore,WR
C.Morrah,32013030-2d30-3032-3639-3633c6958981,2011,SEA,Cameron Morrah,TE
C.Newton,32013030-2d30-3032-3739-33399bbb0097,2011,CAR,Cam Newton,QB
C.Ochocinco,32013030-2d30-3032-3033-3937433a30de,2011,NE,Chad Ochocinco,WR
C.Ogbonnaya,32013030-2d30-3032-3731-3430e73f7935,2011,CLE,Chris Ogbonnaya,RB
C.Ogbonnaya,32013030-2d30-3032-3731-3430e73f7935,2012,CLE,Chris Ogbonnaya,RB
C.Ogbonnaya,32013030-2d30-3032-3731-3430e73f7935,2013,CLE,Chris Ogbonnaya,RB
C.Ogbonnaya,32013030-2d30-3032-3731-3430e73f7935,2014,CAR,Chris Ogbonnaya,RB
C.Owusu,32013030-2d30-3032-3839-30353fb5b011,2012,TB,Chris Owusu,WR
C.Owusu,32013030-2d30-3032-3839-30353fb5b011,2013,TB,Chris Owusu,WR
C.Owusu,32013030-2d30-3032-3839-30353fb5b011,2014,NYJ,Chris Owusu,WR
C.Owusu,32013030-2d30-3032-3839-30353fb5b011,2014,TB,Chris Owusu,WR
C.Owusu,32013030-2d30-3032-3839-30353fb5b011,2015,NYJ,Chris Owusu,WR
C.Patterson,32013030-2d30-3033-3035-37385ea3f72d,2013,MIN,Cordarrelle Patterson,WR
C.Patterson,32013030-2d30-3033-3035-37385ea3f72d,2014,MIN,Cordarrelle Patterson,WR
C.Patterson,32013030-2d30-3033-3035-37385ea3f72d,2015,MIN,Cordarrelle Patterson,WR
C.Patterson,32013030-2d30-3033-3035-37385ea3f72d,2016,MIN,Cordarrelle Patterson,WR
C.Patterson,32013030-2d30-3033-3035-37385ea3f72d,2017,LV,Cordarrelle Patterson,WR
C.Patterson,32013030-2d30-3033-3035-37385ea3f72d,2018,NE,Cordarrelle Patterson,WR
C.Patterson,32013030-2d30-3033-3035-37385ea3f72d,2019,CHI,Cordarrelle Patterson,WR
C.Peake,32013030-2d30-3033-3239-3539d1fb9430,2016,NYJ,Charone Peake,WR
C.Peake,32013030-2d30-3033-3239-3539d1fb9430,2017,NYJ,Charone Peake,WR
C.Peake,32013030-2d30-3033-3239-3539d1fb9430,2018,NYJ,Charone Peake,WR
C.Peerman,32013030-2d30-3032-3639-3332f0357818,2011,CIN,Cedric Peerman,RB
C.Peerman,32013030-2d30-3032-3639-3332f0357818,2012,CIN,Cedric Peerman,RB
C.Peerman,32013030-2d30-3032-3639-3332f0357818,2014,CIN,Cedric Peerman,RB
C.Peerman,32013030-2d30-3032-3639-3332f0357818,2016,CIN,Cedric Peerman,RB
C.Phillips,32013030-2d30-3033-3435-31325d9da2b7,2018,BUF,Cam Phillips,WR
C.Polk,32013030-2d30-3032-3934-33381ca19e74,2013,PHI,Chris Polk,RB
C.Polk,32013030-2d30-3032-3934-33381ca19e74,2014,PHI,Chris Polk,RB
C.Polk,32013030-2d30-3032-3934-33381ca19e74,2015,HOU,Chris Polk,RB
C.Ponder,32013030-2d30-3032-3739-35306cea4d9c,2012,MIN,Christian Ponder,QB
C.Pressley,32013030-2d30-3032-3637-3233342271d3,2011,CIN,Chris Pressley,RB
C.Pressley,32013030-2d30-3032-3637-3233342271d3,2012,CIN,Chris Pressley,RB
C.Prosise,32013030-2d30-3033-3233-3933582a619d,2016,SEA,CJ Prosise,RB
C.Prosise,32013030-2d30-3033-3233-3933582a619d,2017,SEA,CJ Prosise,RB
C.Prosise,32013030-2d30-3033-3233-3933582a619d,2018,SEA,CJ Prosise,RB
C.Prosise,32013030-2d30-3033-3233-3933582a619d,2019,SEA,CJ Prosise,RB
C.Rainey,32013030-2d30-3032-3931-34307becbff5,2012,PIT,Chris Rainey,RB
C.Rainey,32013030-2d30-3032-3931-34307becbff5,2013,IND,Chris Rainey,RB
C.Reynolds,32013030-2d30-3032-3837-3935f46783e9,2016,LA,Chase Reynolds,RB
C.Ridley,32013030-2d30-3033-3438-333761eb5105,2018,ATL,Calvin Ridley,WR
C.Ridley,32013030-2d30-3033-3438-333761eb5105,2019,ATL,Calvin Ridley,WR
C.Roby,32013030-2d30-3032-3335-3033580da411,2012,NO,Courtney Roby,WR
C.Roby,32013030-2d30-3032-3335-3033580da411,2014,ATL,Courtney Roby,WR
C.Rogers,32013030-2d30-3033-3233-35355e7ab91e,2016,IND,Chester Rogers,WR
C.Rogers,32013030-2d30-3033-3233-35355e7ab91e,2017,IND,Chester Rogers,WR
C.Rogers,32013030-2d30-3033-3233-35355e7ab91e,2018,IND,Chester Rogers,WR
C.Rogers,32013030-2d30-3033-3233-35355e7ab91e,2019,IND,Chester Rogers,WR
C.Samuel,32013030-2d30-3033-3332-3832d7ac289b,2017,CAR,Curtis Samuel,WR
C.Samuel,32013030-2d30-3033-3332-3832d7ac289b,2018,CAR,Curtis Samuel,WR
C.Samuel,32013030-2d30-3033-3332-3832d7ac289b,2019,CAR,Curtis Samuel,WR
C.Schilens,32013030-2d30-3032-3633-36368b742cbe,2011,LV,Chaz Schilens,WR
C.Schilens,32013030-2d30-3032-3633-36368b742cbe,2012,NYJ,Chaz Schilens,WR
C.Shorts,32013030-2d30-3032-3830-353268d07eb2,2011,JAX,Cecil Shorts,WR
C.Shorts,32013030-2d30-3032-3830-353268d07eb2,2012,JAX,Cecil Shorts,WR
C.Shorts,32013030-2d30-3032-3830-353268d07eb2,2013,JAX,Cecil Shorts,WR
C.Shorts,32013030-2d30-3032-3830-353268d07eb2,2014,JAX,Cecil Shorts,WR
C.Shorts,32013030-2d30-3032-3830-353268d07eb2,2015,HOU,Cecil Shorts,WR
C.Shorts,32013030-2d30-3032-3830-353268d07eb2,2016,TB,Cecil Shorts,WR
C.Sims,32013030-2d30-3033-3133-3930b912766a,2014,TB,Charles Sims,RB
C.Sims,32013030-2d30-3033-3133-3930b912766a,2015,TB,Charles Sims,RB
C.Sims,32013030-2d30-3033-3133-3930b912766a,2016,TB,Charles Sims,RB
C.Sims,32013030-2d30-3033-3133-3930b912766a,2017,TB,Charles Sims,RB
C.Sims,32013030-2d30-3033-3431-3034a561edc4,2019,WAS,Cam Sims,WR
C.Spiller,32013030-2d30-3032-3738-3631206be155,2011,BUF,CJ Spiller,RB
C.Spiller,32013030-2d30-3032-3738-3631206be155,2012,BUF,CJ Spiller,RB
C.Spiller,32013030-2d30-3032-3738-3631206be155,2013,BUF,CJ Spiller,RB
C.Spiller,32013030-2d30-3032-3738-3631206be155,2014,BUF,CJ Spiller,RB
C.Spiller,32013030-2d30-3032-3738-3631206be155,2015,NO,CJ Spiller,RB
C.Spiller,32013030-2d30-3032-3738-3631206be155,2016,NYJ,CJ Spiller,RB
C.Spiller,32013030-2d30-3032-3738-3631206be155,2016,SEA,CJ Spiller,RB
C.Spiller,32013030-2d30-3032-3738-3631206be155,2017,KC,CJ Spiller,RB
C.Steltz,32013030-2d30-3032-3632-3630681f8a35,2011,CHI,Craig Steltz,DB
C.Stevens,32013030-2d30-3032-3632-3235e7b0a194,2011,TEN,Craig Stevens,TE
C.Stevens,32013030-2d30-3032-3632-3235e7b0a194,2012,TEN,Craig Stevens,TE
C.Stevens,32013030-2d30-3032-3632-3235e7b0a194,2013,TEN,Craig Stevens,TE
C.Stevens,32013030-2d30-3032-3632-3235e7b0a194,2014,TEN,Craig Stevens,TE
C.Stevens,32013030-2d30-3032-3632-3235e7b0a194,2015,TEN,Craig Stevens,TE
C.Stuckey,32013030-2d30-3032-3536-3232e385b1d6,2011,ARI,Chansi Stuckey,WR
C.Sutton,32013030-2d30-3033-3433-3438456af4e8,2018,DEN,Courtland Sutton,WR
C.Sutton,32013030-2d30-3033-3433-3438456af4e8,2019,DEN,Courtland Sutton,WR
C.Taylor,32013030-2d30-3032-3133-313418b6361f,2011,ARI,Chester Taylor,RB
C.Thompson,32013030-2d30-3033-3034-3034ec604bfe,2014,WAS,Chris Thompson,RB
C.Thompson,32013030-2d30-3033-3034-3034ec604bfe,2015,WAS,Chris Thompson,RB
C.Thompson,32013030-2d30-3033-3034-3034ec604bfe,2016,WAS,Chris Thompson,RB
C.Thompson,32013030-2d30-3033-3034-3034ec604bfe,2017,WAS,Chris Thompson,RB
C.Thompson,32013030-2d30-3033-3034-3034ec604bfe,2018,WAS,Chris Thompson,RB
C.Thompson,32013030-2d30-3033-3034-3034ec604bfe,2019,WAS,Chris Thompson,RB
C.Thompson,32013030-2d30-3033-3338-3535699fa384,2017,HOU,Chris Thompson,WR
C.Uzomah,32013030-2d30-3033-3231-333450a5697e,2015,CIN,CJ Uzomah,TE
C.Uzomah,32013030-2d30-3033-3231-333450a5697e,2016,CIN,CJ Uzomah,TE
C.Uzomah,32013030-2d30-3033-3231-333450a5697e,2017,CIN,CJ Uzomah,TE
C.Uzomah,32013030-2d30-3033-3231-333450a5697e,2018,CIN,CJ Uzomah,TE
C.Uzomah,32013030-2d30-3033-3231-333450a5697e,2019,CIN,CJ Uzomah,TE
C.Walford,32013030-2d30-3033-3232-3536ad86f805,2015,LV,Clive Walford,TE
C.Walford,32013030-2d30-3033-3232-3536ad86f805,2016,LV,Clive Walford,TE
C.Walford,32013030-2d30-3033-3232-3536ad86f805,2017,LV,Clive Walford,TE
C.Walford,32013030-2d30-3033-3232-3536ad86f805,2019,MIA,Clive Walford,TE
C.Washington,32013030-2d30-3032-3633-35335a6e280b,2011,DAL,Chauncey Washington,RB
C.Washington,32013030-2d30-3033-3038-3937a664ac30,2014,NYG,Corey Washington,WR
C.Wells,32013030-2d30-3032-3730-303749c47818,2011,ARI,Beanie Wells,RB
C.Wells,32013030-2d30-3032-3730-303749c47818,2012,ARI,Beanie Wells,RB
C.Wentz,32013030-2d30-3033-3239-3530c5ee180a,2016,PHI,Carson Wentz,QB
